loan_id,maturity_date,customer_id,application_date,disburse_date,pledge_date,product_type,loan_grade,lender,facility,total_fees,total_other,total_interest,credit_bureau_score,term,frequency,interest_rate,disburse_principal,outstanding_balance,currency,dpd,ratio_paid,loan_status,amount_buckets,company,loan_counts,term_buckets,location_state_province
ABF - DSB1792-056,2024-06-10,CLI1070,,2024-05-03,,factoring,,,,1.82,0.0,31.12,,38,One-time,0.649,487.8,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB1792-057,2024-06-10,CLI1070,,2024-05-03,,factoring,,,,2.42,0.0,41.48,,38,One-time,0.649,650.24,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,31-45 Days,San Salvador
ABF - DSB1792-058,2024-06-10,CLI1070,,2024-05-03,,factoring,,,,0.11,0.0,1.95,,38,One-time,0.649,30.51,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB1792-059,2024-06-10,CLI1070,,2024-05-03,,factoring,,,,1.15,0.0,19.77,,38,One-time,0.648,309.9,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB1793-001,2024-05-24,CLI0118,,2024-05-06,,factoring,,,,13.27,0.0,89.6,,18,One-time,1.104,1889.0,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,11-20 Days,San Salvador
ABF - DSB1794-001,2024-06-21,CLI0058,,2024-05-03,,factoring,,,,6.96,0.0,160.74,,49,One-time,0.652,1916.79,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,46-60 Days,San Salvador
ABF - DSB1794-002,2024-06-21,CLI0058,,2024-05-03,,factoring,,,,6.31,0.0,145.92,,49,One-time,0.652,1740.06,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,46-60 Days,San Salvador
ABF - DSB1795-001,2024-05-27,CLI1477,,2024-05-06,,factoring,,,,8.85,0.0,30.71,,21,One-time,1.07,642.6,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,21-30 Days,San Salvador
ABF - DSB1796-001,2024-08-15,CLI0058,,2024-05-06,,factoring,,,,75.22,0.0,1845.0,,101,One-time,0.374,18570.0,0.0,USD,0,1.0,Complete,10K-50K,ABF,11+,91-120 Days,San Salvador
ABF - DSB1797-001,2024-07-15,CLI2208,,2024-05-06,,factoring,,,,110.62,0.0,7400.0,,70,One-time,0.624,62775.0,0.0,USD,0,1.0,Complete,50K-100K,ABF,11+,61-90 Days,San Salvador
ABF - DSB1798-001,2024-05-15,CLI2394,,2024-05-06,,factoring,,,,8.85,0.0,16.8,,9,One-time,1.854,561.2,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,0-10 Days,San Salvador
ABF - DSB1799-001,2024-09-09,CLI2683,,2024-05-07,,factoring,,,,9.11,0.0,390.6,,125,One-time,0.53,2203.11,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,121-180 Days,Sonsonate
ABF - DSB1799-002,2024-09-09,CLI2683,,2024-05-07,,factoring,,,,9.05,0.0,387.96,,125,One-time,0.53,2188.24,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,121-180 Days,Sonsonate
ABF - DSB1799-003,2024-09-09,CLI2683,,2024-05-07,,factoring,,,,4.21,0.0,180.56,,125,One-time,0.53,1018.42,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,121-180 Days,Sonsonate
ABF - DSB1799-004,2024-10-04,CLI2683,,2024-05-07,,factoring,,,,18.81,0.0,806.4,,150,One-time,0.442,4548.35,0.0,USD,0,1.0,Complete,2.5K-5K,ABF,11+,121-180 Days,Sonsonate
ABF - DSB1799-005,2024-10-04,CLI2683,,2024-05-07,,factoring,,,,11.92,0.0,511.04,,150,One-time,0.442,2882.44,0.0,USD,0,1.0,Complete,2.5K-5K,ABF,11+,121-180 Days,Sonsonate
ABF - DSB1800-001,2024-06-21,CLI0581,,2024-05-07,,factoring,,,,13.27,0.0,105.3,,45,One-time,0.586,1642.5,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB1801-001,2024-06-10,CLI2808,,2024-05-08,,factoring,,,,1.28,0.0,28.22,,33,One-time,0.819,398.39,0.0,USD,0,1.0,Complete,0-0.5K,ABF,1,31-45 Days,La Libertad
ABF - DSB1801-002,2024-05-31,CLI2808,,2024-05-08,,factoring,,,,0.46,0.0,6.72,,23,One-time,0.801,142.28,0.0,USD,0,1.0,Complete,0-0.5K,ABF,2,21-30 Days,La Libertad
ABF - DSB1801-003,2024-05-31,CLI2808,,2024-05-08,,factoring,,,,1.99,0.0,29.12,,23,One-time,0.801,616.55,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,3,21-30 Days,La Libertad
ABF - DSB1801-004,2024-05-17,CLI2808,,2024-05-08,,factoring,,,,9.54,0.0,87.36,,9,One-time,1.328,2959.46,0.0,USD,0,1.0,Complete,2.5K-5K,ABF,4,0-10 Days,La Libertad
ABF - DSB1802-001,2024-09-24,CLI1477,,2024-05-07,,factoring,,,,75.22,0.0,3293.1,,140,One-time,0.473,18575.88,0.0,USD,0,1.0,Complete,10K-50K,ABF,11+,121-180 Days,San Salvador
ABF - DSB1803-001,2024-06-07,CLI0136,,2024-05-09,,factoring,,,,19.37,0.0,237.87,,29,One-time,0.643,5032.75,0.0,USD,0,1.0,Complete,5K-10K,ABF,5-10,21-30 Days,San Salvador
ABF - DSB1803-002,2024-06-07,CLI0136,,2024-05-09,,factoring,,,,11.02,0.0,135.3,,29,One-time,0.643,2862.67,0.0,USD,0,1.0,Complete,2.5K-5K,ABF,5-10,21-30 Days,San Salvador
ABF - DSB1803-003,2024-06-07,CLI0136,,2024-05-09,,factoring,,,,11.53,0.0,141.59,,29,One-time,0.643,2995.76,0.0,USD,0,1.0,Complete,2.5K-5K,ABF,5-10,21-30 Days,San Salvador
ABF - DSB1803-004,2024-06-07,CLI0136,,2024-05-09,,factoring,,,,11.17,0.0,137.2,,29,One-time,0.643,2902.87,0.0,USD,0,1.0,Complete,2.5K-5K,ABF,5-10,21-30 Days,San Salvador
ABF - DSB1804-001,2024-06-10,CLI2566,,2024-05-08,,factoring,,,,26.55,0.0,433.04,,33,One-time,1.042,4877.82,0.0,USD,0,1.0,Complete,2.5K-5K,ABF,11+,31-45 Days,La Libertad
ABF - DSB1805-001,2024-06-07,CLI2360,,2024-05-08,,factoring,,,,26.55,0.0,238.72,,30,One-time,0.64,5042.79,0.0,USD,0,1.0,Complete,5K-10K,ABF,11+,21-30 Days,Not Provided
ABF - DSB1806-001,2024-05-24,CLI1936,,2024-05-08,,factoring,,,,8.85,0.0,20.26,,16,One-time,1.579,420.57,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,11-20 Days,La Libertad
ABF - DSB1807-001,2024-06-14,CLI0058,,2024-05-08,,factoring,,,,0.78,0.0,8.1,,37,One-time,0.646,135.62,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB1807-002,2024-06-14,CLI0058,,2024-05-08,,factoring,,,,7.29,0.0,75.6,,37,One-time,0.646,1265.77,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB1807-003,2024-06-14,CLI0058,,2024-05-08,,factoring,,,,4.16,0.0,43.2,,37,One-time,0.646,723.3,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,31-45 Days,San Salvador
ABF - DSB1807-004,2024-06-14,CLI0058,,2024-05-08,,factoring,,,,1.04,0.0,10.8,,37,One-time,0.646,180.82,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB1808-001,2024-06-10,CLI2605,,2024-05-09,,factoring,,,,8.85,0.0,38.65,,32,One-time,1.008,537.48,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,31-45 Days,San Salvador
ABF - DSB1809-001,2024-07-12,CLI2509,,2024-05-09,,factoring,,,,7.62,0.0,183.63,,64,One-time,0.88,1240.04,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,61-90 Days,Cuscatlán
ABF - DSB1809-002,2024-08-27,CLI2509,,2024-05-09,,factoring,,,,5.65,0.0,163.57,,110,One-time,0.61,920.49,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,91-120 Days,Cuscatlán
ABF - DSB1810-001,2024-07-22,CLI2520,,2024-05-09,,factoring,,,,8.85,0.0,88.99,,74,One-time,0.61,790.89,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,61-90 Days,San Salvador
ABF - DSB1811-001,2024-10-04,CLI1279,,2024-05-09,,factoring,,,,53.1,0.0,2348.64,,148,One-time,0.447,13248.96,0.00999999999839929,USD,432,0.9999992452237761,Complete,10K-50K,ABF,11+,121-180 Days,San Salvador
ABF - DSB1812-001,2024-06-14,CLI2234,,2024-05-09,,factoring,,,,8.85,0.0,28.49,,36,One-time,0.863,438.47,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB1813-001,2024-06-21,CLI2514,,2024-05-09,,factoring,,,,26.55,0.0,403.2,,43,One-time,0.642,5682.0,0.0,USD,0,1.0,Complete,5K-10K,ABF,11+,31-45 Days,La Libertad
ABF - DSB1814-001,2024-06-10,CLI0581,,2024-05-09,,factoring,,,,3.14,0.0,48.9,,32,One-time,0.775,766.16,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,31-45 Days,San Salvador
ABF - DSB1814-002,2024-06-10,CLI0581,,2024-05-09,,factoring,,,,2.91,0.0,45.36,,32,One-time,0.775,710.71,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,31-45 Days,San Salvador
ABF - DSB1814-003,2024-06-10,CLI0581,,2024-05-09,,factoring,,,,1.48,0.0,23.08,,32,One-time,0.775,361.62,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB1814-004,2024-06-10,CLI0581,,2024-05-09,,factoring,,,,2.33,0.0,36.29,,32,One-time,0.775,568.57,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,31-45 Days,San Salvador
ABF - DSB1814-005,2024-06-10,CLI0581,,2024-05-09,,factoring,,,,2.33,0.0,36.29,,32,One-time,0.775,568.57,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,31-45 Days,San Salvador
ABF - DSB1814-006,2024-06-10,CLI0581,,2024-05-09,,factoring,,,,2.91,0.0,45.36,,32,One-time,0.775,710.71,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,31-45 Days,San Salvador
ABF - DSB1814-007,2024-06-10,CLI0581,,2024-05-09,,factoring,,,,1.5,0.0,23.33,,32,One-time,0.775,365.52,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB1814-008,2024-06-10,CLI0581,,2024-05-09,,factoring,,,,1.75,0.0,27.22,,32,One-time,0.775,426.43,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB1814-009,2024-06-07,CLI0581,,2024-05-09,,factoring,,,,4.05,0.0,42.09,,29,One-time,0.587,989.31,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,21-30 Days,San Salvador
ABF - DSB1814-010,2024-06-07,CLI0581,,2024-05-09,,factoring,,,,2.91,0.0,30.24,,29,One-time,0.587,710.71,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,21-30 Days,San Salvador
ABF - DSB1814-011,2024-06-07,CLI0581,,2024-05-09,,factoring,,,,2.91,0.0,30.24,,29,One-time,0.587,710.71,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,21-30 Days,San Salvador
ABF - DSB1814-012,2024-07-05,CLI0581,,2024-05-09,,factoring,,,,14.26,0.0,296.09,,57,One-time,0.571,3479.42,0.0,USD,0,1.0,Complete,2.5K-5K,ABF,11+,46-60 Days,San Salvador
ABF - DSB1815-001,2024-10-09,CLI2619,,2024-05-13,,factoring,,,,7.59,0.0,383.04,,149,One-time,0.443,2161.99,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,121-180 Days,San Salvador
ABF - DSB1815-002,2024-06-03,CLI2619,,2024-05-13,,factoring,,,,11.38,0.0,191.52,,21,One-time,1.088,3242.98,0.0,USD,0,1.0,Complete,2.5K-5K,ABF,11+,21-30 Days,San Salvador
ABF - DSB1815-003,2024-06-10,CLI2619,,2024-05-13,,factoring,,,,7.59,0.0,127.68,,28,One-time,0.816,2161.99,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,21-30 Days,San Salvador
ABF - DSB1816-001,2024-06-21,CLI2043,,2024-05-13,,factoring,,,,2.45,0.0,38.58,,39,One-time,0.635,604.46,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,31-45 Days,La Libertad
ABF - DSB1816-002,2024-06-21,CLI2043,,2024-05-13,,factoring,,,,1.57,0.0,24.66,,39,One-time,0.635,386.41,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,La Libertad
ABF - DSB1816-003,2024-06-27,CLI2043,,2024-05-13,,factoring,,,,5.95,0.0,93.55,,45,One-time,0.551,1465.89,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,31-45 Days,La Libertad
ABF - DSB1816-004,2024-06-27,CLI2043,,2024-05-13,,factoring,,,,3.31,0.0,52.02,,45,One-time,0.551,815.04,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,31-45 Days,La Libertad
ABF - DSB1817-001,2024-06-14,CLI0118,,2024-05-13,,factoring,,,,13.27,0.0,105.32,,32,One-time,0.916,1476.98,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB1818-001,2024-05-17,CLI0864,,2024-05-13,,factoring,,,,0.4,0.0,0.85,,4,One-time,4.022,28.36,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,0-10 Days,San Salvador
ABF - DSB1818-002,2024-05-20,CLI0864,,2024-05-13,,factoring,,,,6.08,0.0,12.73,,7,One-time,2.302,426.07,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,0-10 Days,San Salvador
ABF - DSB1818-003,2024-05-20,CLI0864,,2024-05-13,,factoring,,,,6.08,0.0,12.73,,7,One-time,2.302,426.07,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,0-10 Days,San Salvador
ABF - DSB1818-004,2024-05-20,CLI0864,,2024-05-13,,factoring,,,,0.71,0.0,1.5,,7,One-time,2.3,50.1,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,0-10 Days,San Salvador
ABF - DSB1819-001,2024-07-12,CLI2165,,2024-05-13,,factoring,,,,2.56,0.0,59.58,,60,One-time,0.532,710.44,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,46-60 Days,La Libertad
ABF - DSB1819-002,2024-07-12,CLI2165,,2024-05-13,,factoring,,,,2.05,0.0,47.71,,60,One-time,0.532,568.96,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,46-60 Days,La Libertad
ABF - DSB1819-003,2024-07-12,CLI2165,,2024-05-13,,factoring,,,,4.12,0.0,95.72,,60,One-time,0.532,1141.43,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,46-60 Days,La Libertad
ABF - DSB1819-004,2024-07-12,CLI2165,,2024-05-13,,factoring,,,,4.54,0.0,105.47,,60,One-time,0.532,1257.69,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,46-60 Days,La Libertad
ABF - DSB1820-001,2024-06-11,CLI2394,,2024-05-13,,factoring,,,,6.92,0.0,33.6,,29,One-time,0.905,563.38,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,21-30 Days,San Salvador
ABF - DSB1820-002,2024-05-27,CLI2394,,2024-05-13,,factoring,,,,6.35,0.0,15.4,,14,One-time,1.098,516.43,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,11-20 Days,San Salvador
ABF - DSB1821-001,2024-07-01,CLI2537,,2024-05-14,,factoring,,,,9.79,0.0,197.9,,48,One-time,0.67,2358.57,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,46-60 Days,San Salvador
ABF - DSB1821-002,2024-07-01,CLI2537,,2024-05-14,,factoring,,,,1.05,0.0,21.28,,48,One-time,0.67,253.61,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,46-60 Days,San Salvador
ABF - DSB1821-003,2024-07-01,CLI2537,,2024-05-14,,factoring,,,,2.42,0.0,48.94,,48,One-time,0.67,583.3,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,46-60 Days,San Salvador
ABF - DSB1822-001,2024-07-01,CLI2509,,2024-05-14,,factoring,,,,13.27,0.0,107.46,,48,One-time,1.022,898.44,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,46-60 Days,Cuscatlán
ABF - DSB1823-001,2024-07-09,CLI0058,,2024-05-14,,factoring,,,,26.55,0.0,396.72,,56,One-time,0.585,4720.2,0.0,USD,0,1.0,Complete,2.5K-5K,ABF,11+,46-60 Days,San Salvador
ABF - DSB1824-001,2024-07-19,CLI2589,,2024-05-14,,factoring,,,,13.27,0.0,184.76,,66,One-time,0.882,1241.35,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,61-90 Days,San Salvador
ABF - DSB1825-001,2024-07-12,CLI1044,,2024-05-15,,factoring,,,,53.1,0.0,1204.36,,58,One-time,0.559,14158.19,0.0,USD,0,1.0,Complete,10K-50K,ABF,11+,46-60 Days,San Salvador
ABF - DSB1826-001,2024-05-22,CLI1477,,2024-05-14,,factoring,,,,1.9,0.0,8.96,,8,One-time,1.638,302.49,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,0-10 Days,San Salvador
ABF - DSB1826-002,2024-06-14,CLI1477,,2024-05-14,,factoring,,,,1.32,0.0,14.92,,31,One-time,0.911,209.82,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB1826-003,2024-06-14,CLI1477,,2024-05-14,,factoring,,,,23.33,0.0,263.61,,31,One-time,0.911,3708.06,0.0,USD,0,1.0,Complete,2.5K-5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB1827-001,2024-07-01,CLI0118,,2024-05-15,,factoring,,,,13.27,0.0,133.65,,47,One-time,0.812,1405.06,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,46-60 Days,San Salvador
ABF - DSB1828-001,2024-06-10,CLI2394,,2024-05-17,,factoring,,,,3.27,0.0,30.8,,24,One-time,0.997,519.9,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,21-30 Days,San Salvador
ABF - DSB1828-002,2024-06-11,CLI2394,,2024-05-17,,factoring,,,,5.3,0.0,49.84,,25,One-time,0.957,841.3,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,21-30 Days,San Salvador
ABF - DSB1828-003,2024-06-11,CLI2394,,2024-05-17,,factoring,,,,4.7,0.0,44.24,,25,One-time,0.957,746.77,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,21-30 Days,San Salvador
ABF - DSB1829-001,2024-06-03,CLI0134,,2024-05-15,,factoring,,,,13.27,0.0,130.18,,19,One-time,1.002,2751.39,0.0,USD,0,1.0,Complete,2.5K-5K,ABF,11+,11-20 Days,San Salvador
ABF - DSB1830-001,2024-08-02,CLI2520,,2024-05-15,,factoring,,,,2.95,0.0,61.3,,79,One-time,0.541,548.4,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,61-90 Days,San Salvador
ABF - DSB1830-002,2024-07-22,CLI2520,,2024-05-15,,factoring,,,,10.32,0.0,214.7,,68,One-time,0.629,1920.64,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,61-90 Days,San Salvador
ABF - DSB1831-001,2024-06-27,CLI2043,,2024-05-15,,factoring,,,,2.27,0.0,36.61,,43,One-time,0.575,573.73,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,31-45 Days,La Libertad
ABF - DSB1831-002,2024-06-27,CLI2043,,2024-05-15,,factoring,,,,3.22,0.0,51.87,,43,One-time,0.575,812.78,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,31-45 Days,La Libertad
ABF - DSB1831-003,2024-06-27,CLI2043,,2024-05-15,,factoring,,,,7.77,0.0,125.09,,43,One-time,0.575,1960.24,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,31-45 Days,La Libertad
ABF - DSB1833-001,2024-07-14,CLI2810,,2024-05-15,,factoring,,,,3106.13,0.0,0.0,,60,One-time,0.205,91975.69,0.0,USD,0,1.0,Complete,50K-100K,ABF,1,46-60 Days,San Salvador
ABF - DSB1833-002,2024-07-14,CLI2810,,2024-05-15,,factoring,,,,270.99,0.0,0.0,,60,One-time,0.205,8024.31,0.0,USD,0,1.0,Complete,5K-10K,ABF,2,46-60 Days,San Salvador
ABF - DSB1834-001,2024-07-23,CLI2360,,2024-05-15,,factoring,,,,13.27,0.0,105.41,,69,One-time,0.713,880.95,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,61-90 Days,Not Provided
ABF - DSB1835-001,2024-07-15,CLI2165,,2024-05-15,,factoring,,,,2.01,0.0,44.35,,61,One-time,0.622,446.17,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,61-90 Days,La Libertad
ABF - DSB1835-002,2024-07-15,CLI2165,,2024-05-15,,factoring,,,,2.5,0.0,55.17,,61,One-time,0.622,554.98,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,61-90 Days,La Libertad
ABF - DSB1835-003,2024-07-15,CLI2165,,2024-05-15,,factoring,,,,3.68,0.0,81.14,,61,One-time,0.622,816.29,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,61-90 Days,La Libertad
ABF - DSB1835-004,2024-07-15,CLI2165,,2024-05-15,,factoring,,,,6.19,0.0,136.44,,61,One-time,0.622,1372.56,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,61-90 Days,La Libertad
ABF - DSB1835-005,2024-07-15,CLI2165,,2024-05-15,,factoring,,,,2.25,0.0,49.6,,61,One-time,0.622,498.92,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,61-90 Days,La Libertad
ABF - DSB1835-006,2024-07-15,CLI2165,,2024-05-15,,factoring,,,,1.92,0.0,42.31,,61,One-time,0.622,425.59,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,61-90 Days,La Libertad
ABF - DSB1835-007,2024-07-15,CLI2165,,2024-05-15,,factoring,,,,2.05,0.0,45.19,,61,One-time,0.622,454.6,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,61-90 Days,La Libertad
ABF - DSB1835-008,2024-07-15,CLI2165,,2024-05-15,,factoring,,,,1.9,0.0,41.77,,61,One-time,0.622,420.17,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,61-90 Days,La Libertad
ABF - DSB1835-009,2024-07-15,CLI2165,,2024-05-15,,factoring,,,,4.04,0.0,88.91,,61,One-time,0.622,894.37,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,61-90 Days,La Libertad
ABF - DSB1836-001,2024-06-11,CLI1467,,2024-05-16,,factoring,,,,26.55,0.0,215.21,,26,One-time,0.672,5051.3,0.0,USD,0,1.0,Complete,5K-10K,ABF,11+,21-30 Days,La Libertad
ABF - DSB1837-001,2024-08-09,CLI2234,,2024-05-16,,factoring,,,,13.27,0.0,259.77,,85,One-time,0.578,2029.52,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,61-90 Days,San Salvador
ABF - DSB1838-001,2024-06-14,CLI2452,,2024-05-16,,factoring,,,,1.06,0.0,6.78,,29,One-time,0.691,142.88,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,21-30 Days,San Salvador
ABF - DSB1838-002,2024-07-01,CLI2452,,2024-05-16,,factoring,,,,2.19,0.0,28.0,,46,One-time,0.812,295.02,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,46-60 Days,San Salvador
ABF - DSB1838-003,2024-07-15,CLI2452,,2024-05-16,,factoring,,,,4.07,0.0,52.0,,60,One-time,0.623,547.9,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,46-60 Days,San Salvador
ABF - DSB1838-004,2024-07-29,CLI2452,,2024-05-16,,factoring,,,,5.95,0.0,95.0,,74,One-time,0.622,800.78,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,61-90 Days,San Salvador
ABF - DSB1839-001,2024-06-14,CLI2747,,2024-05-16,,factoring,,,,10.88,0.0,49.52,,29,One-time,0.731,1040.09,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,21-30 Days,San Salvador
ABF - DSB1839-002,2024-06-10,CLI2747,,2024-05-16,,factoring,,,,1.11,0.0,5.05,,25,One-time,0.848,106.02,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,21-30 Days,San Salvador
ABF - DSB1839-003,2024-07-09,CLI2747,,2024-05-16,,factoring,,,,1.28,0.0,11.66,,54,One-time,0.714,122.46,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,46-60 Days,San Salvador
ABF - DSB1840-001,2024-06-03,CLI2360,,2024-05-16,,factoring,,,,13.27,0.0,60.12,,18,One-time,1.179,1262.47,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,11-20 Days,Not Provided
ABF - DSB1841-001,2024-06-05,CLI0864,,2024-05-17,,factoring,,,,1.37,0.0,11.52,,19,One-time,1.018,243.26,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,11-20 Days,San Salvador
ABF - DSB1841-002,2024-05-20,CLI0864,,2024-05-17,,factoring,,,,1.99,0.0,10.5,,3,One-time,4.283,354.77,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,0-10 Days,San Salvador
ABF - DSB1841-003,2024-07-05,CLI0864,,2024-05-17,,factoring,,,,1.7,0.0,28.63,,49,One-time,0.748,302.24,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,46-60 Days,San Salvador
ABF - DSB1841-004,2024-07-01,CLI0864,,2024-05-17,,factoring,,,,3.59,0.0,45.36,,45,One-time,0.622,638.55,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,31-45 Days,San Salvador
ABF - DSB1841-005,2024-06-26,CLI0864,,2024-05-17,,factoring,,,,4.63,0.0,58.5,,40,One-time,0.7,823.52,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,31-45 Days,San Salvador
ABF - DSB1842-001,2024-06-21,CLI1970,,2024-05-17,,factoring,,,,14.4,0.0,188.09,,35,One-time,0.67,3153.44,0.0,USD,0,1.0,Complete,2.5K-5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB1842-002,2024-06-14,CLI1970,,2024-05-17,,factoring,,,,2.15,0.0,18.7,,28,One-time,0.578,470.25,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,21-30 Days,San Salvador
ABF - DSB1842-003,2024-08-30,CLI1970,,2024-05-17,,factoring,,,,4.28,0.0,93.28,,105,One-time,0.361,938.32,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,91-120 Days,San Salvador
ABF - DSB1842-004,2024-09-10,CLI1970,,2024-05-17,,factoring,,,,0.46,0.0,10.1,,116,One-time,0.327,101.64,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,91-120 Days,San Salvador
ABF - DSB1842-005,2024-06-19,CLI1970,,2024-05-17,,factoring,,,,0.81,0.0,10.54,,33,One-time,0.71,176.77,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,San Salvador
